time,cmd_vx,px,vx,cmd_vy,py,vy,cmd_vt,pt,vt
1492448006.863733,0.86074,0.04631058416742918,521.2708144097243,0.50904,1.4767843028812693,519.2455501295518,0.165,-2.2818900548409387,0.10879537879277772
1492448006.9270961,0.87631,0.07371261582623508,524.4604963323512,0.48175,1.4934733840867038,497.1471213994028,0.17,-2.276852794116409,0.10777999560085307
1492448006.9965606,0.89101,0.0902032541667151,501.26779751144926,0.45399,1.5022400336686472,458.8022703901114,0.175,-2.2744609796552493,0.1002191770097309
1492448007.0665495,0.90483,0.11276597509774715,495.30859502563453,0.42578,1.513825645672743,431.74400112038524,0.18,-2.2695042692862426,0.10008232763817929
1492448007.1352856,0.91775,0.15822405397856198,544.6200748198816,0.39715,1.5365993052469775,434.571385579133,0.185,-2.2585368302973867,0.1151256418261281
1492448007.204065,0.92978,0.18183487568703344,535.9930241203434,0.36812,1.5470854581017823,407.78021994017905,0.19,-2.2555223938238735,0.10820895329492888
1492448007.2702818,0.94088,0.20776177891687098,533.9132278640279,0.33874,1.557861343913496,384.87172594471053,0.195,-2.2501908063855374,0.10801001735920698
1492448007.3412058,0.95106,0.24547655267121093,560.172250241753,0.30902,1.572417290191234,373.70087659346717,0.2,-2.241391962695442,0.116582811782936
1492448007.4059277,0.96029,0.27720407363109084,569.0345702681547,0.27899,1.5832666826693453,355.0281797880172,0.205,-2.2352689907434744,0.1173240424358008
1492448007.4682355,0.96858,0.3177183950076255,597.7802519115631,0.24869,1.5957361641161099,342.4411175098651,0.21,-2.2259932096728754,0.1259251815584432
1492448007.5368717,0.97592,0.3506867368511218,605.1184269822375,0.21814,1.6046657085217773,322.91800757456537,0.215,-2.219597369574089,0.12617638859229896
1492448007.6005158,0.98229,0.39202710321842116,631.5331399135405,0.18738,1.6145725783716538,308.0501273948319,0.22,-2.2098816412263242,0.13477079218967308
1492448007.6734087,0.98769,0.4143181065435629,609.4050247319292,0.15643,1.6188303551870398,281.49175380081886,0.225,-2.2067056199785364,0.12578384203660012
1492448007.7429194,0.99211,0.4520372660058247,626.6794872361082,0.12533,1.6255204931769152,263.89429008788926,0.23,-2.1968264032759124,0.13484018051966223
1492448007.8099492,0.99556,0.5068422588045731,682.6119415177524,0.094108,1.6342550427074356,253.2655236302252,0.235,-2.1824603207577855,0.154072970776676
1492448007.8750048,0.99803,0.5452994810181586,692.9224767575524,0.062791,1.6390174279236673,234.43735799748924,0.24,-2.1750848615824028,0.15324506726835652
1492448007.940588,0.99951,0.554988700865811,633.4490927970364,0.031411,1.6392120522989595,206.96743703243789,0.245,-2.1755848467787176,0.13265468046151185
1492448008.0047998,1.0,0.599755353130598,664.6531333025277,6.1232e-17,1.6418258395880152,188.53558676588483,0.25,-2.161519629031415,0.151404158769143
1492448008.06973,0.99951,0.6119943172897807,614.6242540936319,-0.031411,1.641527747187302,165.36079588928817,0.255,-2.1614566997846842,0.13246599970919842
1492448008.13319,0.99803,0.6579892569879949,650.9983771222899,-0.062791,1.6415259726846618,145.6534699659088,0.26,-2.146603135881781,0.15322798998213766
1492448008.1994126,0.99556,0.6935853306412221,658.257496038755,-0.094108,1.6401315690928524,124.97561915408869,0.265,-2.1382678267538138,0.15492802114755252
1492448008.263661,0.99211,0.7251855907242465,655.1294782685727,-0.12533,1.6375555690587253,103.94578354225874,0.27,-2.130489188169287,0.1550093448124803
1492448008.3252683,0.98769,0.7666742964896915,675.9387652687,-0.15643,1.6333993322401406,81.65592566787404,0.275,-2.1182572520480387,0.16631447600162805
1492448008.393386,0.98229,0.800253279074342,675.4193674389129,-0.18738,1.6286873228726881,60.69752259288708,0.28,-2.1098050644230044,0.16665872506030965
1492448008.456683,0.97592,0.8307640391988594,667.6501498722436,-0.21814,1.6231275901131637,40.21619707846434,0.285,-2.1015263675049076,0.16652189876223522
1492448008.5212271,0.96858,0.8713699787914508,684.863901662272,-0.24869,1.6150829988846946,16.25374044985694,0.29,-2.088579741552812,0.1781778336059325
1492448008.5870037,0.96029,0.9042099467100262,681.5199505065881,-0.27899,1.6072372772873864,-4.379622588048871,0.295,-2.079624667399668,0.17829433534410974
1492448008.6502554,0.95106,0.9339864453065994,671.2740581984755,-0.30902,1.5988301423297595,-23.892348074531064,0.3,-2.0707866677986853,0.17810080557703842
1492448008.7163413,0.94088,0.9626296344106532,659.5482605204406,-0.33874,1.590093684820907,-41.8648799445359,0.305,-2.0618538204600183,0.1781709527693015
1492448008.7824423,0.92978,0.9907330088127825,647.9332152155143,-0.36812,1.580646646806992,-59.38928983497489,0.31,-2.0527450269094176,0.17867610105150208
1492448008.8543816,0.91775,1.0185037790811111,636.909517663752,-0.39715,1.5703701553988365,-76.80225169833366,0.315,-2.0434544842808595,0.17957602141333376
1492448008.9183104,0.90483,1.078164011714765,703.1932886249556,-0.42578,1.5475651559857606,-121.99639903890922,0.32,-2.018895084960924,0.2188802566775624
1492448008.9831107,0.89101,1.116830210396254,711.5495117332769,-0.45399,1.5312553067478145,-146.32734137904347,0.325,-2.008198811976976,0.2182552983036808
1492448009.0479567,0.87631,1.1471875321082878,699.1096587835502,-0.48175,1.51661981586996,-163.76913066155575,0.33,-1.998494697085372,0.2152063098040802
1492448009.1112237,0.86074,1.174189425036734,680.1559090412745,-0.50904,1.502000565830208,-179.09399032936668,0.335,-1.988652690603848,0.21288974706720887
1492448009.1754675,0.84433,1.1997382999906645,659.9979348440747,-0.53583,1.4868621277778142,-193.8301072933361,0.34,-1.978617142379997,0.2113536130609963
1492448009.23531,0.82708,1.2346484250311367,664.5500916772963,-0.56208,1.465727706072683,-221.0990729234901,0.345,-1.9630079534907863,0.22407152174655753
1492448009.2945964,0.80902,1.2919193780887135,721.8466715484218,-0.58779,1.4296359084752697,-280.76295727608226,0.35,-1.9355871785702157,0.2649816708994296
1492448009.3539627,0.79016,1.3371542598211081,743.6337600835707,-0.61291,1.3994193638679713,-319.3167779650689,0.355,-1.9183617896852179,0.2750124564999854
1492448009.4114842,0.77051,1.3955725640223913,794.2415369779803,-0.63742,1.3572205777999184,-381.831028132336,0.36,-1.8902805223493528,0.31116350887498306
1492448009.4717379,0.75011,1.430295716333125,782.3527135596362,-0.66131,1.3303452853708793,-400.3800203734023,0.365,-1.8786363034726208,0.30129000676274903
1492448009.5333443,0.72897,1.4645572489848628,770.7804095613224,-0.68455,1.3013678613226227,-421.72833075388826,0.37,-1.8621359759529605,0.30491208137365167
1492448009.595715,0.70711,1.4894192279153584,738.1874267249419,-0.70711,1.2784368704688853,-426.12403130170844,0.375,-1.8510320656453039,0.2944640803809169
1492448009.6535234,0.68455,1.544970700714575,782.6123625492065,-0.72897,1.2273419234663823,-497.11190286604574,0.38,-1.8161268698054998,0.34537597361717776
1492448009.712811,0.66131,1.5853426855503279,785.570593221849,-0.75011,1.1880876077711728,-531.4246780507863,0.385,-1.7972795586894847,0.3493579917095705
1492448009.774944,0.63742,1.6189917784153054,772.1554013299409,-0.77051,1.1523731538462605,-553.2133676750699,0.39,-1.7793729557105722,0.3504646822942887
1492448009.835972,0.61291,1.6574292943108817,771.7496782610052,-0.79016,1.1093035849093962,-589.9334455887198,0.395,-1.7551433156230014,0.36738252806102284
1492448009.8953414,0.58779,1.7040304108807482,790.8465122314382,-0.80902,1.0540835674658546,-651.2332920878255,0.4,-1.7233460768345306,0.4012568170907025
1492448009.952899,0.56208,1.737596419694736,776.6046902605876,-0.82708,1.0112017423567643,-675.8266818957323,0.405,-1.7043149873140901,0.3986540802432041
1492448010.0132084,0.53583,1.765424948094189,750.3871477252735,-0.84433,0.9722917953550436,-688.024558318167,0.41,-1.6856014786950255,0.395578489576104
1492448010.0757866,0.50904,1.7965988744519512,735.2657105429674,-0.86074,0.9247333186065194,-719.378852584503,0.415,-1.6598660210997622,0.4106046763259895
1492448010.1357527,0.48175,1.8279966399127794,722.4794436575759,-0.87631,0.8734398780372872,-755.8977954127137,0.42,-1.6335057066505911,0.42531186902409823
1492448010.2014022,0.45399,1.8526368042937584,695.11303190239,-0.89101,0.8301209395973616,-769.0618428303711,0.425,-1.6141149922980573,0.4205822246287286
1492448010.2627537,0.42578,1.8851096922449668,689.6731071930352,-0.90483,0.7694022663197104,-822.1216877747553,0.43,-1.5804928779164646,0.45234983397069695
1492448010.3239567,0.39715,1.9032637900193767,650.759063666129,-0.91775,0.7320862844706307,-813.0897091415443,0.435,-1.5671292373989145,0.42900570185852527
1492448010.3830104,0.36812,1.9261186354272328,627.6837981249399,-0.92978,0.6828681621165825,-833.4972270560852,0.44,-1.5406683057253487,0.4416457577075111
1492448010.4439356,0.33874,1.9397987721814693,585.4942720851999,-0.94088,0.6493062793202176,-814.1636475007236,0.445,-1.527301439719494,0.4196598887120267
1492448010.5006354,0.30902,1.9723986759393106,593.4183443508596,-0.95106,0.5688759509747037,-908.8232430965214,0.45,-1.4787776341628234,0.48913543145769933
1492448010.5586605,0.27899,1.992787478725903,571.2986633305865,-0.96029,0.5130444774240591,-933.5838055186416,0.455,-1.4566838860074038,0.48317437483785414
1492448010.6173882,0.24869,2.0073045836235535,537.8220796656558,-0.96858,0.46597021066504973,-934.5252899023227,0.46,-1.4363069579173167,0.47363427970667965
1492448010.6775813,0.21814,2.018955003591015,501.5028690516767,-0.97592,0.42192006431791435,-928.1479843599004,0.465,-1.4159852663364714,0.46515815388876963
1492448010.7367415,0.18738,2.031789072718591,472.3318583483647,-0.98229,0.36764641179014695,-946.8936069582005,0.47,-1.3879506483572621,0.47720807275696897
1492448010.7955866,0.15643,2.0459671949632154,449.8395736265497,-0.98769,0.2981082648953721,-999.7815997105675,0.475,-1.352025002983944,0.5076443302166564
1492448010.8547566,0.12533,2.052850577886531,412.64361338387255,-0.99211,0.2565050757941041,-979.7976582486802,0.48,-1.3374120994803198,0.4804772339795579
1492448010.9147902,0.094108,2.058189762931304,376.1997419391662,-0.99556,0.21378777278429623,-964.8498284570517,0.485,-1.3173794935900014,0.4704087337337064
1492448010.9763834,0.062791,2.0606443576404034,337.2241329578199,-0.99803,0.18170862725267686,-926.3318746013794,0.49,-1.303793630224602,0.4453473849444909
1492448011.0359674,0.031411,2.067723127807751,313.9121628070121,-0.99951,0.1079769644080493,-991.6631726018373,0.495,-1.25905428418014,0.5020360851317504
1492448011.0980935,1.2246e-16,2.0722684942893554,287.3406536293166,-1.0,0.04161038957380302,-1031.6587808900194,0.5,-1.2281612141910767,0.5166453618222385
1492448011.1601171,-0.031411,2.072970613568803,254.77657268947965,-0.99951,0.0009654129258718172,-1005.5931423952901,0.505,-1.2131674918716702,0.4893036162667863
1492448011.2175763,-0.062791,2.0717078813243854,221.4102462203396,-0.99803,-0.06455234136469261,-1041.9061884454566,0.51,-1.1749211439606606,0.5240685351201371
1492448011.279007,-0.094108,2.0682130181740743,186.70032516282703,-0.99556,-0.12765702300496048,-1068.141999639886,0.515,-1.142336766844313,0.5401653736471155
