time,cmd_vx,px,vx,cmd_vy,py,vy,cmd_vt,pt,vt
1492453310.878282,0.27145,1.1020970295518466,286.48071592043,-0.12773,0.48443326406924786,8.951180361548635,0.32,-1.0932905505085806,0.28453328200220435
1492453310.9345462,0.2673,1.112098376678496,276.17956145527563,-0.1362,0.481963006874191,1.997897853513284,0.325,-1.0865766090544682,0.2655813898072396
1492453310.9895272,0.26289,1.1248427924206699,273.6426632782472,-0.14453,0.4779172308709211,-7.881415584767303,0.33,-1.0659177575975547,0.28419792057015003
1492453311.0444326,0.25822,1.1391120846154341,275.0418886990534,-0.15271,0.4748553219484724,-14.238989516926445,0.335,-1.0266186758518288,0.3474888958100639
1492453311.0995615,0.2533,1.1535638053056123,276.70912839040994,-0.16075,0.4704363764907882,-23.072921620615496,0.34,-0.9977712327614316,0.3764311364834152
1492453311.1544046,0.24812,1.1689942419477795,280.5100353950631,-0.16863,0.46556492894757107,-31.932603652336148,0.345,-0.9672210152120604,0.4060183213336017
1492453311.2087226,0.24271,1.1856672919512028,286.8192575933261,-0.17634,0.46163360348240634,-37.49628370752881,0.35,-0.9477134527691238,0.4040169760080587
1492453311.2631636,0.23705,1.2020722894786464,291.7379416241314,-0.18387,0.45785215047650174,-42.039886659710305,0.355,-0.9169175970765169,0.4307443607242943
1492453311.3193362,0.23115,1.218899388149278,297.07643911280263,-0.19123,0.4536679939093105,-47.00176951471118,0.36,-0.8841519940388518,0.45906953018658175
1492453311.3737185,0.22503,1.2411516901178998,314.7073376693144,-0.19839,0.44638168321224325,-58.7650010276693,0.365,-0.8304307691887898,0.5366854727831086
1492453311.4287055,0.21869,1.2531088047197627,305.70359871469634,-0.20536,0.44278436193404735,-60.3355963284686,0.37,-0.8096775934359379,0.5213450540030206
1492453311.4840238,0.21213,1.2613802193734265,288.989492037324,-0.21213,0.44089631388302386,-57.645779606877056,0.375,-0.801017001288153,0.47743432152861753
1492453311.5382814,0.20536,1.2775108341182497,292.99572186666074,-0.21869,0.4360877153891069,-62.23625867320674,0.38,-0.7456254516252243,0.5569475042031807
1492453311.5922081,0.19839,1.2908578374664774,289.89113411622776,-0.22503,0.42985201175282367,-69.68062562194935,0.385,-0.7385097291451985,0.5046490145505318
1492453311.6470003,0.19123,1.3024086812316593,282.8761385840828,-0.23115,0.42218464310163667,-79.64969990076038,0.39,-0.7361615601735614,0.44692021751742594
1492453311.7029808,0.18387,1.3122109256739047,272.5300069935375,-0.23705,0.4120231404745419,-94.37456674618474,0.395,-0.7336377276031376,0.396916004129575
1492453311.762223,0.17634,1.3212804965867293,261.6706466263602,-0.24271,0.40149283381546685,-108.22380978860545,0.4,-0.7326221458200286,0.3494141480937393
1492453311.8203938,0.16863,1.33025215737828,251.8718785188789,-0.24812,0.3903419184332763,-121.90182299523401,0.405,-0.7366202984163603,0.2952559501327299
1492453311.880832,0.16075,1.3378245513935605,239.906141488903,-0.2533,0.37885195632339697,-134.7580343327533,0.41,-0.7330096321312793,0.26712314148078037
1492453311.9395328,0.15271,1.3457417378333139,230.18780325114233,-0.25822,0.36700501077654923,-146.93310723058542,0.415,-0.7198753203986987,0.266563505621268
1492453312.000677,0.14453,1.3506911521652016,214.55509650587032,-0.26289,0.3600341763500429,-146.03750965254548,0.42,-0.7075082182755956,0.26413906434486295
1492453312.0602098,0.1362,1.3587622728979283,208.22422231203166,-0.2673,0.3497886745449447,-153.05229876986394,0.425,-0.6861862727096133,0.28461026598548317
1492453312.120668,0.12773,1.370735945540844,211.94763585619086,-0.27145,0.33402883883294393,-172.3721572789297,0.43,-0.6452421560451089,0.3519990616289116
