50,0.083417,0,-0.083417,0
50,0.08392,0,-0.08392,0
50,0.084422,0,-0.084422,0
50,0.084925,0,-0.084925,0
50,0.085427,0,-0.085427,0
50,0.08593,0,-0.08593,0
50,0.086432,0,-0.086432,0
50,0.086935,0,-0.086935,0
50,0.087437,0,-0.087437,0
50,0.08794,0,-0.08794,0
50,0.088442,0,-0.088442,0
50,0.088945,0,-0.088945,0
50,0.089447,0,-0.089447,0
50,0.08995,0,-0.08995,0
50,0.090452,0,-0.090452,0
50,0.090955,0,-0.090955,0
50,0.091457,0,-0.091457,0
50,0.09196,0,-0.09196,0
50,0.092462,0,-0.092462,0
50,0.092965,0,-0.092965,0
50,0.093467,0,-0.093467,0
50,0.09397,0,-0.09397,0
50,0.094472,0,-0.094472,0
50,0.094975,0,-0.094975,0
50,0.095477,0,-0.095477,0
50,0.09598,0,-0.09598,0
50,0.096482,0,-0.096482,0
50,0.096985,0,-0.096985,0
50,0.097487,0,-0.097487,0
50,0.09799,0,-0.09799,0
50,0.098492,0,-0.098492,0
50,0.098995,0,-0.098995,0
50,0.099497,0,-0.099497,0
50,0.1,0,-0.1,0
